,0,1,2,3,4,5,6,status,Run,n_Mechanics,n_Vans,Response,Replace
8,2019-11-29 09:16:00.000000,2019-11-29 09:16:35.000000,2019-11-29 09:36:01.880520,2019-11-29 09:36:36.880520,2019-11-29 10:00:36.570740,2019-11-29 10:01:11.570740,2019-11-29 10:12:22.130742,Replace,4,40,42,0 days 00:00:35.000000000,1201880520000
9,2019-11-29 10:22:00.000000,2019-11-29 10:22:45.000000,2019-11-29 10:37:40.430479,2019-11-29 10:38:00.258457,,,,Onsite,4,40,42,0 days 00:00:45.000000000,
10,2019-11-29 11:36:00.000000,2019-11-29 11:36:45.000000,2019-11-29 11:53:38.431143,2019-11-29 11:54:23.431143,2019-11-29 12:40:09.251450,2019-11-29 12:40:54.251450,2019-11-29 12:55:23.486405,Replace,4,40,42,0 days 00:00:45.000000000,1058431143000
11,2019-11-29 12:38:00.000000,2019-11-29 12:38:35.000000,2019-11-29 12:52:40.683524,2019-11-29 12:53:15.683524,2019-11-29 13:36:41.938765,2019-11-29 13:37:16.938765,2019-11-29 13:48:38.747270,Replace,4,40,42,0 days 00:00:35.000000000,880683524000
12,2019-11-29 13:50:00.000000,2019-11-29 13:50:45.000000,2019-11-29 14:02:48.590761,2019-11-29 14:03:33.590761,2019-11-29 14:42:07.994309,2019-11-29 14:42:52.994309,2019-11-29 15:07:22.881921,Replace,4,40,42,0 days 00:00:45.000000000,768590761000
13,2019-11-29 15:01:00.000000,2019-11-29 15:01:35.000000,2019-11-29 15:16:55.692736,2019-11-29 15:17:30.692736,2019-11-29 16:00:06.319155,2019-11-29 16:00:41.319155,2019-11-29 16:16:12.909231,Replace,4,40,42,0 days 00:00:35.000000000,955692736000
14,2019-11-29 16:02:00.000000,2019-11-29 16:02:30.000000,2019-11-29 16:19:27.158776,2019-11-29 16:19:57.158776,2019-11-29 16:56:03.462713,2019-11-29 16:56:33.462713,2019-11-29 17:12:20.009441,Replace,4,40,42,0 days 00:00:30.000000000,1047158776000
15,2019-11-29 17:08:00.000000,2019-11-29 17:08:45.000000,2019-11-29 17:24:08.461944,2019-11-29 17:24:22.031919,,,,Onsite,4,40,42,0 days 00:00:45.000000000,
16,2019-11-29 18:12:00.000000,2019-11-29 18:12:45.000000,2019-11-29 18:29:33.829396,2019-11-29 18:30:18.829396,2019-11-29 18:58:04.098317,2019-11-29 18:58:49.098317,2019-11-29 19:15:47.924257,Replace,4,40,42,0 days 00:00:45.000000000,1053829396000
17,2019-11-29 19:29:00.000000,2019-11-29 19:29:25.000000,2019-11-29 19:42:43.845870,2019-11-29 19:43:08.845870,2019-11-29 20:22:05.603187,2019-11-29 20:22:30.603187,2019-11-29 20:37:56.955264,Replace,4,40,42,0 days 00:00:25.000000000,823845870000
18,2019-11-29 20:38:00.000000,2019-11-29 20:38:45.000000,2019-11-29 20:48:13.227263,2019-11-29 20:48:58.227263,2019-11-29 21:31:13.806417,2019-11-29 21:31:58.806417,2019-11-29 21:44:12.310641,Replace,4,40,42,0 days 00:00:45.000000000,613227263000
19,2019-11-29 21:35:00.000000,2019-11-29 21:35:25.000000,2019-11-29 21:53:30.127745,2019-11-29 21:54:01.347775,,,,Onsite,4,40,42,0 days 00:00:25.000000000,
20,2019-11-29 22:29:00.000000,2019-11-29 22:29:55.000000,2019-11-29 22:48:52.935676,2019-11-29 22:49:04.020990,,,,Onsite,4,40,42,0 days 00:00:55.000000000,
0,2019-11-29 01:14:00.000000,2019-11-29 01:14:50.000000,2019-11-29 01:31:23.217235,2019-11-29 01:32:13.217235,2019-11-29 02:04:02.954624,2019-11-29 02:04:52.954624,2019-11-29 02:18:33.527040,Replace,5,40,42,0 days 00:00:50.000000000,1043217235000
1,2019-11-29 01:13:00.000000,2019-11-29 00:00:50.000000,2019-11-29 00:15:01.316310,2019-11-29 00:15:51.316310,2019-11-29 00:53:09.084301,2019-11-29 00:53:59.084301,2019-11-29 01:14:14.251695,Replace,5,40,42,-1 days +22:47:50.000000000,901316310000
2,2019-11-29 02:24:00.000000,2019-11-29 02:24:45.000000,2019-11-29 02:45:24.816181,2019-11-29 02:46:09.816181,2019-11-29 03:15:30.567292,2019-11-29 03:16:15.567292,2019-11-29 03:28:56.765049,Replace,5,40,42,0 days 00:00:45.000000000,1284816181000
3,2019-11-29 03:38:00.000000,2019-11-29 03:38:45.000000,2019-11-29 04:01:48.286613,2019-11-29 04:01:58.723620,,,,Onsite,5,40,42,0 days 00:00:45.000000000,
4,2019-11-29 04:42:00.000000,2019-11-29 04:42:55.000000,2019-11-29 05:01:39.388328,2019-11-29 05:02:34.388328,2019-11-29 05:29:58.035561,2019-11-29 05:30:53.035561,2019-11-29 05:45:20.674189,Replace,5,40,42,0 days 00:00:55.000000000,1179388328000
5,2019-11-29 05:45:00.000000,2019-11-29 05:45:45.000000,2019-11-29 06:02:26.321716,2019-11-29 06:03:11.321716,2019-11-29 06:45:35.936860,2019-11-29 06:46:20.936860,2019-11-29 07:00:17.914386,Replace,5,40,42,0 days 00:00:45.000000000,1046321716000
6,2019-11-29 06:50:00.000000,2019-11-29 06:50:45.000000,2019-11-29 07:07:40.804003,2019-11-29 07:08:25.804003,2019-11-29 07:47:04.600691,2019-11-29 07:47:49.600691,2019-11-29 08:06:20.224593,Replace,5,40,42,0 days 00:00:45.000000000,1060804003000
7,2019-11-29 07:49:00.000000,2019-11-29 07:49:30.000000,2019-11-29 08:03:07.891636,2019-11-29 08:03:21.826591,,,,Onsite,5,40,42,0 days 00:00:30.000000000,
8,2019-11-29 08:54:00.000000,2019-11-29 08:54:45.000000,2019-11-29 09:14:19.886996,2019-11-29 09:14:50.736954,,,,Onsite,5,40,42,0 days 00:00:45.000000000,
9,2019-11-29 10:19:00.000000,2019-11-29 10:19:25.000000,2019-11-29 10:35:26.638118,2019-11-29 10:35:51.638118,2019-11-29 11:12:35.811887,2019-11-29 11:13:00.811887,2019-11-29 11:29:13.953699,Replace,5,40,42,0 days 00:00:25.000000000,986638118000
10,2019-11-29 11:34:00.000000,2019-11-29 11:34:30.000000,2019-11-29 11:48:46.888485,2019-11-29 11:48:57.577171,,,,Onsite,5,40,42,0 days 00:00:30.000000000,
11,2019-11-29 12:43:00.000000,2019-11-29 12:43:50.000000,2019-11-29 12:58:14.528821,2019-11-29 12:59:04.528821,2019-11-29 13:36:36.867203,2019-11-29 13:37:26.867203,2019-11-29 13:58:42.308621,Replace,5,40,42,0 days 00:00:50.000000000,914528821000
12,2019-11-29 13:59:00.000000,2019-11-29 13:59:35.000000,2019-11-29 14:14:16.916606,2019-11-29 14:14:37.355276,,,,Onsite,5,40,42,0 days 00:00:35.000000000,
13,2019-11-29 15:12:00.000000,2019-11-29 15:12:35.000000,2019-11-29 15:32:39.525118,2019-11-29 15:33:14.525118,2019-11-29 16:04:21.469393,2019-11-29 16:04:56.469393,2019-11-29 16:22:07.629680,Replace,5,40,42,0 days 00:00:35.000000000,1239525118000
14,2019-11-29 16:30:00.000000,2019-11-29 16:30:35.000000,2019-11-29 16:46:32.430233,2019-11-29 16:47:07.430233,2019-11-29 17:41:20.444921,2019-11-29 17:41:55.444921,2019-11-29 17:56:37.103416,Replace,5,40,42,0 days 00:00:35.000000000,992430233000
15,2019-11-29 17:44:00.000000,2019-11-29 17:44:45.000000,2019-11-29 17:59:09.350674,2019-11-29 17:59:19.863520,,,,Onsite,5,40,42,0 days 00:00:45.000000000,
16,2019-11-29 18:59:00.000000,2019-11-29 18:59:45.000000,2019-11-29 19:16:45.408571,2019-11-29 19:17:30.408571,2019-11-29 19:57:28.233184,2019-11-29 19:58:13.233184,2019-11-29 20:09:19.792901,Replace,5,40,42,0 days 00:00:45.000000000,1065408571000
17,2019-11-29 20:05:00.000000,2019-11-29 20:05:25.000000,2019-11-29 20:20:25.517060,2019-11-29 20:20:35.714389,,,,Onsite,5,40,42,0 days 00:00:25.000000000,
18,2019-11-29 21:13:00.000000,2019-11-29 21:13:35.000000,2019-11-29 21:28:46.282092,2019-11-29 21:29:02.296651,,,,Onsite,5,40,42,0 days 00:00:35.000000000,
19,2019-11-29 22:22:00.000000,2019-11-29 22:22:50.000000,2019-11-29 22:35:53.744584,2019-11-29 22:36:25.067453,,,,Onsite,5,40,42,0 days 00:00:50.000000000,
0,2019-11-29 00:55:00.000000,2019-11-29 00:00:30.000000,2019-11-29 00:14:00.357861,2019-11-29 00:14:30.357861,2019-11-29 00:43:23.955285,2019-11-29 00:43:53.955285,2019-11-29 01:01:22.074447,Replace,6,40,42,-1 days +23:05:30.000000000,840357861000
1,2019-11-29 01:14:00.000000,2019-11-29 01:14:45.000000,2019-11-29 01:31:58.547559,2019-11-29 01:32:43.547559,2019-11-29 02:27:18.681975,2019-11-29 02:28:03.681975,2019-11-29 02:43:12.381845,Replace,6,40,42,0 days 00:00:45.000000000,1078547559000
2,2019-11-29 02:32:00.000000,2019-11-29 02:32:35.000000,2019-11-29 02:55:50.236648,2019-11-29 02:56:25.236648,2019-11-29 03:31:36.559556,2019-11-29 03:32:11.559556,2019-11-29 03:45:37.224954,Replace,6,40,42,0 days 00:00:35.000000000,1430236648000
3,2019-11-29 03:23:00.000000,2019-11-29 03:23:45.000000,2019-11-29 03:41:33.551816,2019-11-29 03:41:52.143750,,,,Onsite,6,40,42,0 days 00:00:45.000000000,
4,2019-11-29 04:32:00.000000,2019-11-29 04:32:35.000000,2019-11-29 04:38:27.005821,2019-11-29 04:38:45.099763,,,,Onsite,6,40,42,0 days 00:00:35.000000000,
5,2019-11-29 05:20:00.000000,2019-11-29 05:20:35.000000,2019-11-29 05:35:27.919862,2019-11-29 05:36:04.788684,,,,Onsite,6,40,42,0 days 00:00:35.000000000,
6,2019-11-29 06:34:00.000000,2019-11-29 06:34:30.000000,2019-11-29 06:49:01.046773,2019-11-29 06:49:06.062594,,,,Onsite,6,40,42,0 days 00:00:30.000000000,
7,2019-11-29 07:26:00.000000,2019-11-29 07:26:30.000000,2019-11-29 07:44:29.904647,2019-11-29 07:44:37.543007,,,,Onsite,6,40,42,0 days 00:00:30.000000000,
8,2019-11-29 08:49:00.000000,2019-11-29 08:49:35.000000,2019-11-29 09:03:08.766737,2019-11-29 09:03:19.621232,,,,Onsite,6,40,42,0 days 00:00:35.000000000,
9,2019-11-29 09:48:00.000000,2019-11-29 09:48:45.000000,2019-11-29 10:04:55.865131,2019-11-29 10:05:40.865131,2019-11-29 10:48:32.739317,2019-11-29 10:49:17.739317,2019-11-29 11:04:16.297739,Replace,6,40,42,0 days 00:00:45.000000000,1015865131000
10,2019-11-29 10:58:00.000000,2019-11-29 10:58:45.000000,2019-11-29 11:12:38.070401,2019-11-29 11:13:23.070401,2019-11-29 11:57:33.809571,2019-11-29 11:58:18.809571,2019-11-29 12:15:54.311601,Replace,6,40,42,0 days 00:00:45.000000000,878070401000
11,2019-11-29 12:04:00.000000,2019-11-29 12:04:50.000000,2019-11-29 12:20:58.911747,2019-11-29 12:21:48.911747,2019-11-29 12:59:55.767249,2019-11-29 13:00:45.767249,2019-11-29 13:22:18.966968,Replace,6,40,42,0 days 00:00:50.000000000,1018911747000
12,2019-11-29 13:01:00.000000,2019-11-29 13:01:35.000000,2019-11-29 13:15:00.364454,2019-11-29 13:15:35.364454,2019-11-29 13:47:09.619870,2019-11-29 13:47:44.619870,2019-11-29 14:06:49.978376,Replace,6,40,42,0 days 00:00:35.000000000,840364454000
13,2019-11-29 14:08:00.000000,2019-11-29 14:08:30.000000,2019-11-29 14:27:47.108026,2019-11-29 14:28:09.171036,,,,Onsite,6,40,42,0 days 00:00:30.000000000,
14,2019-11-29 15:17:00.000000,2019-11-29 15:17:55.000000,2019-11-29 15:31:57.423372,2019-11-29 15:32:06.222689,,,,Onsite,6,40,42,0 days 00:00:55.000000000,
15,2019-11-29 16:25:00.000000,2019-11-29 16:25:30.000000,2019-11-29 16:38:29.080514,2019-11-29 16:38:59.080514,2019-11-29 17:04:30.534189,2019-11-29 17:05:00.534189,2019-11-29 17:20:41.083704,Replace,6,40,42,0 days 00:00:30.000000000,809080514000
16,2019-11-29 17:38:00.000000,2019-11-29 17:38:25.000000,2019-11-29 17:53:13.707916,2019-11-29 17:53:38.707916,2019-11-29 18:33:36.817668,2019-11-29 18:34:01.817668,2019-11-29 18:49:19.683211,Replace,6,40,42,0 days 00:00:25.000000000,913707916000
17,2019-11-29 18:40:00.000000,2019-11-29 18:40:45.000000,2019-11-29 18:48:53.868688,2019-11-29 18:49:38.868688,2019-11-29 19:17:13.075570,2019-11-29 19:17:58.075570,2019-11-29 19:28:51.904096,Replace,6,40,42,0 days 00:00:45.000000000,533868688000
18,2019-11-29 20:02:00.000000,2019-11-29 20:02:55.000000,2019-11-29 20:23:20.952099,2019-11-29 20:24:15.952099,2019-11-29 21:18:58.347853,2019-11-29 21:19:53.347853,2019-11-29 21:33:14.115714,Replace,6,40,42,0 days 00:00:55.000000000,1280952099000
19,2019-11-29 21:14:00.000000,2019-11-29 21:14:55.000000,2019-11-29 21:29:24.554884,2019-11-29 21:30:19.554884,2019-11-29 22:11:33.393286,2019-11-29 22:12:28.393286,2019-11-29 22:33:59.173014,Replace,6,40,42,0 days 00:00:55.000000000,924554884000
0,2019-11-29 00:58:00.000000,2019-11-29 00:00:30.000000,2019-11-29 00:18:50.655420,2019-11-29 00:19:20.655420,2019-11-29 00:42:56.893887,2019-11-29 00:43:26.893887,2019-11-29 00:59:02.614235,Replace,7,40,42,-1 days +23:02:30.000000000,1130655420000
1,2019-11-29 01:23:00.000000,2019-11-29 01:23:55.000000,2019-11-29 01:42:26.891965,2019-11-29 01:42:45.620250,,,,Onsite,7,40,42,0 days 00:00:55.000000000,
2,2019-11-29 02:28:00.000000,2019-11-29 02:28:35.000000,2019-11-29 02:46:29.363457,2019-11-29 02:47:04.363457,2019-11-29 03:34:26.431343,2019-11-29 03:35:01.431343,2019-11-29 03:57:19.318272,Replace,7,40,42,0 days 00:00:35.000000000,1109363457000
3,2019-11-29 03:37:00.000000,2019-11-29 03:37:45.000000,2019-11-29 03:53:22.524043,2019-11-29 03:54:07.524043,2019-11-29 04:45:59.335319,2019-11-29 04:46:44.335319,2019-11-29 05:09:24.676483,Replace,7,40,42,0 days 00:00:45.000000000,982524043000
4,2019-11-29 04:43:00.000000,2019-11-29 04:43:55.000000,2019-11-29 04:57:36.379741,2019-11-29 04:58:31.379741,2019-11-29 05:28:28.933115,2019-11-29 05:29:23.933115,2019-11-29 05:52:14.276183,Replace,7,40,42,0 days 00:00:55.000000000,876379741000
5,2019-11-29 05:55:00.000000,2019-11-29 05:55:45.000000,2019-11-29 06:08:56.012323,2019-11-29 06:09:41.012323,2019-11-29 06:48:35.095357,2019-11-29 06:49:20.095357,2019-11-29 07:05:31.775314,Replace,7,40,42,0 days 00:00:45.000000000,836012323000
6,2019-11-29 06:54:00.000000,2019-11-29 06:54:45.000000,2019-11-29 07:09:36.082565,2019-11-29 07:10:21.082565,2019-11-29 08:01:50.133272,2019-11-29 08:02:35.133272,2019-11-29 08:22:01.989751,Replace,7,40,42,0 days 00:00:45.000000000,936082565000
7,2019-11-29 07:51:00.000000,2019-11-29 07:51:50.000000,2019-11-29 08:05:54.968264,2019-11-29 08:06:09.581291,,,,Onsite,7,40,42,0 days 00:00:50.000000000,
8,2019-11-29 09:07:00.000000,2019-11-29 09:07:45.000000,2019-11-29 09:20:56.446961,2019-11-29 09:21:08.671488,,,,Onsite,7,40,42,0 days 00:00:45.000000000,
9,2019-11-29 10:05:00.000000,2019-11-29 10:05:35.000000,2019-11-29 10:25:18.869357,2019-11-29 10:25:53.869357,2019-11-29 10:57:45.475626,2019-11-29 10:58:20.475626,2019-11-29 11:12:14.047527,Replace,7,40,42,0 days 00:00:35.000000000,1218869357000
10,2019-11-29 12:10:00.000000,2019-11-29 12:10:30.000000,2019-11-29 12:25:01.182177,2019-11-29 12:25:31.182177,2019-11-29 12:51:21.808365,2019-11-29 12:51:51.808365,2019-11-29 13:04:16.058795,Replace,7,40,42,0 days 00:00:30.000000000,901182177000
11,2019-11-29 11:07:00.000000,2019-11-29 11:07:35.000000,2019-11-29 11:23:43.620436,2019-11-29 11:24:18.620436,2019-11-29 11:52:45.777551,2019-11-29 11:53:20.777551,2019-11-29 12:10:01.745179,Replace,7,40,42,0 days 00:00:35.000000000,1003620436000
12,2019-11-29 13:18:00.000000,2019-11-29 13:18:45.000000,2019-11-29 13:39:59.192184,2019-11-29 13:40:37.411144,,,,Onsite,7,40,42,0 days 00:00:45.000000000,
13,2019-11-29 15:23:00.000000,2019-11-29 15:23:35.000000,2019-11-29 15:36:28.603477,2019-11-29 15:37:03.603477,2019-11-29 16:29:23.657948,2019-11-29 16:29:58.657948,2019-11-29 16:43:56.621056,Replace,7,40,42,0 days 00:00:35.000000000,808603477000
14,2019-11-29 16:41:00.000000,2019-11-29 16:41:35.000000,2019-11-29 16:57:27.846562,2019-11-29 16:58:02.846562,2019-11-29 17:22:11.813238,2019-11-29 17:22:46.813238,2019-11-29 17:39:27.823886,Replace,7,40,42,0 days 00:00:35.000000000,987846562000
15,2019-11-29 14:21:00.000000,2019-11-29 14:21:45.000000,2019-11-29 14:35:42.336185,2019-11-29 14:36:27.336185,2019-11-29 15:23:34.833572,2019-11-29 15:24:19.833572,2019-11-29 15:40:09.880984,Replace,7,40,42,0 days 00:00:45.000000000,882336185000
16,2019-11-29 17:41:00.000000,2019-11-29 17:41:35.000000,2019-11-29 17:56:29.271420,2019-11-29 17:56:46.249084,,,,Onsite,7,40,42,0 days 00:00:35.000000000,
17,2019-11-29 18:46:00.000000,2019-11-29 18:46:55.000000,2019-11-29 19:00:36.299094,2019-11-29 19:01:01.023253,,,,Onsite,7,40,42,0 days 00:00:55.000000000,
18,2019-11-29 19:57:00.000000,2019-11-29 19:57:45.000000,2019-11-29 20:16:42.134544,2019-11-29 20:17:05.106373,,,,Onsite,7,40,42,0 days 00:00:45.000000000,
19,2019-11-29 20:56:00.000000,2019-11-29 20:56:30.000000,2019-11-29 21:16:00.711108,2019-11-29 21:16:19.123339,,,,Onsite,7,40,42,0 days 00:00:30.000000000,
20,2019-11-29 21:56:00.000000,2019-11-29 21:56:55.000000,2019-11-29 22:12:29.360779,2019-11-29 22:12:55.018077,,,,Onsite,7,40,42,0 days 00:00:55.000000000,
0,2019-11-29 01:05:00.000000,2019-11-29 00:00:25.000000,2019-11-29 00:19:30.119869,2019-11-29 00:19:55.119869,2019-11-29 00:54:54.576601,2019-11-29 00:55:19.576601,2019-11-29 01:16:59.311772,Replace,8,40,42,-1 days +22:55:25.000000000,1170119869000
1,2019-11-29 01:06:00.000000,2019-11-29 01:06:25.000000,2019-11-29 01:17:42.954380,2019-11-29 01:18:21.730112,,,,Onsite,8,40,42,0 days 00:00:25.000000000,
2,2019-11-29 02:14:00.000000,2019-11-29 02:14:45.000000,2019-11-29 02:27:32.662154,2019-11-29 02:28:17.662154,2019-11-29 03:11:12.978995,2019-11-29 03:11:57.978995,2019-11-29 03:25:26.562161,Replace,8,40,42,0 days 00:00:45.000000000,812662154000
3,2019-11-29 03:39:00.000000,2019-11-29 03:39:45.000000,2019-11-29 03:54:30.680362,2019-11-29 03:54:45.223475,,,,Onsite,8,40,42,0 days 00:00:45.000000000,
4,2019-11-29 04:53:00.000000,2019-11-29 04:53:25.000000,2019-11-29 05:11:05.171583,2019-11-29 05:11:30.171583,2019-11-29 05:41:05.281102,2019-11-29 05:41:30.281102,2019-11-29 05:58:27.642816,Replace,8,40,42,0 days 00:00:25.000000000,1085171583000
5,2019-11-29 05:53:00.000000,2019-11-29 05:53:35.000000,2019-11-29 06:07:07.833913,2019-11-29 06:07:31.265317,,,,Onsite,8,40,42,0 days 00:00:35.000000000,
6,2019-11-29 07:12:00.000000,2019-11-29 07:12:45.000000,2019-11-29 07:29:48.077609,2019-11-29 07:30:33.077609,2019-11-29 08:10:11.747829,2019-11-29 08:10:56.747829,2019-11-29 08:31:12.039349,Replace,8,40,42,0 days 00:00:45.000000000,1068077609000
7,2019-11-29 08:16:00.000000,2019-11-29 08:16:35.000000,2019-11-29 08:31:04.075292,2019-11-29 08:31:12.505194,,,,Onsite,8,40,42,0 days 00:00:35.000000000,
8,2019-11-29 09:18:00.000000,2019-11-29 09:18:50.000000,2019-11-29 09:36:13.923223,2019-11-29 09:37:03.923223,2019-11-29 10:04:08.455835,2019-11-29 10:04:58.455835,2019-11-29 10:15:20.924333,Replace,8,40,42,0 days 00:00:50.000000000,1093923223000
9,2019-11-29 10:30:00.000000,2019-11-29 10:30:35.000000,2019-11-29 10:49:39.296756,2019-11-29 10:49:48.591291,,,,Onsite,8,40,42,0 days 00:00:35.000000000,
10,2019-11-29 11:37:00.000000,2019-11-29 11:37:50.000000,2019-11-29 11:55:44.832001,2019-11-29 11:56:34.832001,2019-11-29 12:40:26.434650,2019-11-29 12:41:16.434650,2019-11-29 12:55:07.760437,Replace,8,40,42,0 days 00:00:50.000000000,1124832001000
11,2019-11-29 12:39:00.000000,2019-11-29 12:39:50.000000,2019-11-29 12:57:17.899409,2019-11-29 12:58:07.899409,2019-11-29 13:38:22.341641,2019-11-29 13:39:12.341641,2019-11-29 13:53:25.304720,Replace,8,40,42,0 days 00:00:50.000000000,1097899409000
12,2019-11-29 13:56:00.000000,2019-11-29 13:56:35.000000,2019-11-29 14:11:35.951637,2019-11-29 14:12:10.951637,2019-11-29 14:40:35.571423,2019-11-29 14:41:10.571423,2019-11-29 14:55:47.391715,Replace,8,40,42,0 days 00:00:35.000000000,935951637000
13,2019-11-29 15:09:00.000000,2019-11-29 15:09:50.000000,2019-11-29 15:23:58.016755,2019-11-29 15:24:08.041564,,,,Onsite,8,40,42,0 days 00:00:50.000000000,
14,2019-11-29 16:07:00.000000,2019-11-29 16:07:45.000000,2019-11-29 16:20:21.336288,2019-11-29 16:20:42.245059,,,,Onsite,8,40,42,0 days 00:00:45.000000000,
15,2019-11-29 17:19:00.000000,2019-11-29 17:19:45.000000,2019-11-29 17:33:40.751771,2019-11-29 17:34:00.086283,,,,Onsite,8,40,42,0 days 00:00:45.000000000,
16,2019-11-29 19:51:00.000000,2019-11-29 19:51:55.000000,2019-11-29 20:04:11.716474,2019-11-29 20:04:27.571068,,,,Onsite,8,40,42,0 days 00:00:55.000000000,
17,2019-11-29 18:28:00.000000,2019-11-29 18:28:35.000000,2019-11-29 18:46:04.960738,2019-11-29 18:46:39.960738,2019-11-29 19:30:05.580871,2019-11-29 19:30:40.580871,2019-11-29 19:51:11.964331,Replace,8,40,42,0 days 00:00:35.000000000,1084960738000
18,2019-11-29 20:57:00.000000,2019-11-29 20:57:30.000000,2019-11-29 21:11:52.201987,2019-11-29 21:12:22.201987,2019-11-29 22:02:39.848127,2019-11-29 22:03:09.848127,2019-11-29 22:17:59.340575,Replace,8,40,42,0 days 00:00:30.000000000,892201987000
0,2019-11-29 01:23:00.000000,2019-11-29 00:00:55.000000,2019-11-29 00:17:28.294398,2019-11-29 00:17:53.055516,,,,Onsite,9,40,42,-1 days +22:37:55.000000000,
1,2019-11-29 00:59:00.000000,2019-11-29 00:59:55.000000,2019-11-29 01:17:13.051385,2019-11-29 01:18:08.051385,2019-11-29 02:04:47.006206,2019-11-29 02:05:42.006206,2019-11-29 02:21:24.651836,Replace,9,40,42,0 days 00:00:55.000000000,1093051385000
2,2019-11-29 02:18:00.000000,2019-11-29 02:18:55.000000,2019-11-29 02:35:59.428255,2019-11-29 02:36:54.428255,2019-11-29 03:12:36.646534,2019-11-29 03:13:31.646534,2019-11-29 03:30:31.239337,Replace,9,40,42,0 days 00:00:55.000000000,1079428255000
3,2019-11-29 03:11:00.000000,2019-11-29 03:11:25.000000,2019-11-29 03:27:38.636194,2019-11-29 03:27:53.125977,,,,Onsite,9,40,42,0 days 00:00:25.000000000,
4,2019-11-29 04:16:00.000000,2019-11-29 04:16:45.000000,2019-11-29 04:33:30.333187,2019-11-29 04:33:44.392630,,,,Onsite,9,40,42,0 days 00:00:45.000000000,
5,2019-11-29 05:10:00.000000,2019-11-29 05:10:55.000000,2019-11-29 05:30:06.691340,2019-11-29 05:31:01.691340,2019-11-29 06:14:44.321686,2019-11-29 06:15:39.321686,2019-11-29 06:38:03.535444,Replace,9,40,42,0 days 00:00:55.000000000,1206691340000
6,2019-11-29 06:18:00.000000,2019-11-29 06:18:30.000000,2019-11-29 06:30:06.192305,2019-11-29 06:30:36.192305,2019-11-29 07:04:33.018352,2019-11-29 07:05:03.018352,2019-11-29 07:16:43.711217,Replace,9,40,42,0 days 00:00:30.000000000,726192305000
7,2019-11-29 07:17:00.000000,2019-11-29 07:17:45.000000,2019-11-29 07:28:50.137899,2019-11-29 07:29:35.137899,2019-11-29 08:10:12.788195,2019-11-29 08:10:57.788195,2019-11-29 08:24:11.267605,Replace,9,40,42,0 days 00:00:45.000000000,710137899000
8,2019-11-29 08:37:00.000000,2019-11-29 08:37:45.000000,2019-11-29 09:00:14.144892,2019-11-29 09:00:21.540928,,,,Onsite,9,40,42,0 days 00:00:45.000000000,
9,2019-11-29 09:29:00.000000,2019-11-29 09:29:25.000000,2019-11-29 09:47:21.184992,2019-11-29 09:47:46.184992,2019-11-29 10:28:51.519627,2019-11-29 10:29:16.519627,2019-11-29 10:49:38.184618,Replace,9,40,42,0 days 00:00:25.000000000,1101184992000
10,2019-11-29 10:33:00.000000,2019-11-29 10:33:35.000000,2019-11-29 10:50:56.604832,2019-11-29 10:51:31.604832,2019-11-29 11:32:32.899049,2019-11-29 11:33:07.899049,2019-11-29 11:51:44.120309,Replace,9,40,42,0 days 00:00:35.000000000,1076604832000
11,2019-11-29 11:48:00.000000,2019-11-29 11:48:30.000000,2019-11-29 12:06:49.403053,2019-11-29 12:07:19.403053,2019-11-29 12:51:04.177421,2019-11-29 12:51:34.177421,2019-11-29 13:05:37.635745,Replace,9,40,42,0 days 00:00:30.000000000,1129403053000
12,2019-11-29 12:57:00.000000,2019-11-29 12:57:45.000000,2019-11-29 13:12:38.013794,2019-11-29 13:13:23.013794,2019-11-29 14:00:30.915099,2019-11-29 14:01:15.915099,2019-11-29 14:19:41.718221,Replace,9,40,42,0 days 00:00:45.000000000,938013794000
13,2019-11-29 14:15:00.000000,2019-11-29 14:15:30.000000,2019-11-29 14:29:20.224471,2019-11-29 14:29:50.224471,2019-11-29 15:25:59.700640,2019-11-29 15:26:29.700640,2019-11-29 15:42:50.156757,Replace,9,40,42,0 days 00:00:30.000000000,860224471000
14,2019-11-29 15:18:00.000000,2019-11-29 15:18:35.000000,2019-11-29 15:33:43.011856,2019-11-29 15:33:53.168399,,,,Onsite,9,40,42,0 days 00:00:35.000000000,
15,2019-11-29 16:42:00.000000,2019-11-29 16:42:55.000000,2019-11-29 16:54:17.110600,2019-11-29 16:54:44.440134,,,,Onsite,9,40,42,0 days 00:00:55.000000000,
16,2019-11-29 17:56:00.000000,2019-11-29 17:56:25.000000,2019-11-29 18:11:31.594094,2019-11-29 18:11:56.594094,2019-11-29 18:35:51.272932,2019-11-29 18:36:16.272932,2019-11-29 18:55:20.390306,Replace,9,40,42,0 days 00:00:25.000000000,931594094000
17,2019-11-29 18:54:00.000000,2019-11-29 18:54:35.000000,2019-11-29 19:13:53.299426,2019-11-29 19:14:28.299426,2019-11-29 19:51:00.576160,2019-11-29 19:51:35.576160,2019-11-29 20:08:07.401836,Replace,9,40,42,0 days 00:00:35.000000000,1193299426000
18,2019-11-29 20:02:00.000000,2019-11-29 20:02:35.000000,2019-11-29 20:18:52.036474,2019-11-29 20:19:27.036474,2019-11-29 20:54:23.225490,2019-11-29 20:54:58.225490,2019-11-29 21:09:01.586629,Replace,9,40,42,0 days 00:00:35.000000000,1012036474000
